id,title,alt_title,type,num_of_ep,studio,year,rating
7629,Prison School OVA,No alternative title found,OVA,1,J.C. Staff,2016,4.0
1423,Giant Robo,Giant Robo: The Day the Earth Stood Still,OVA,7,Mu Animation Studio,1992,4.0
5586,Chuunibyou Demo Koi ga Shitai! Ren,"Love, Chunibyo & Other Delusions! - Heart Throb -",TV Series,12,Kyoto Animation,2014,4.0
5124,Is this a Zombie? (2012),Kore wa Zombie desu ka? (2012),OVA,1,Studio Deen,2012,4.0
2282,Chrome Shelled Regios,Koukaku no Regios,TV Series,24,Zexcs,2009,4.0
1640,Master Keaton,No alternative title found,TV Series,24,MADHOUSE,1998,4.0
2717,Aoi Bungaku Series,Blue Literature Series,TV Series,12,MADHOUSE,2009,4.0
7256,Ajin Movie 3: Shougeki,No alternative title found,Movie,1,Polygon Pictures,2016,4.0
1019,Utawarerumono,No alternative title found,TV Series,26,OLM,2006,4.0
218,Tenchi Muyo! Ryo-Ohki,No alternative title found,OVA,6,AIC,1992,4.0
1491,Saint Seiya: The Hades Chapter - Inferno,Saint Seiya: Meiou Hades Meikai-hen,OVA,12,Toei Animation,2005,4.0
3375,A Certain Scientific Railgun OVA,Toaru Kagaku no Railgun OVA,OVA,1,J.C. Staff,2010,4.0
6945,Ushio and Tora TV,No alternative title found,TV Series,26,Mappa,2015,4.0
8608,Devilman: Crybaby,No alternative title found,Web,10,Science SARU,2018,4.0
5174,Dragon Ball Z Movie 14: Battle of Gods,No alternative title found,Movie,1,Toei Animation,2013,4.0
6598,Prison School,Kangoku Gakuen,TV Series,12,J.C. Staff,2015,4.0
1363,Salaryman Kintaro,No alternative title found,TV Series,20,No studio found,2001,4.0
621,Kaleido Star,No alternative title found,TV Series,51,GONZO,2003,4.0
7615,BLAME! Movie,No alternative title found,Movie,1,Polygon Pictures,2017,4.0
4319,Mardock Scramble: The Second Combustion,No alternative title found,Movie,1,GoHands,2011,4.0
3221,Tenchi Muyo! Ryo-Ohki 3,No alternative title found,OVA,6,AIC,2003,4.0
1330,Getter Robo Armageddon,No alternative title found,OVA,13,J.C. Staff,1998,4.0
3582,Is this a Zombie?,Kore wa Zombie desu ka?,TV Series,12,Studio Deen,2011,4.0
1882,Special A,S.A: Special A,TV Series,24,AIC,2008,4.0
3664,Macross Frontier Deculture Edition,No alternative title found,TV Special Series,1,Satelight,2007,4.0
8729,Kuroko's Basketball: Oshaberi Shiyou ka,Kuroko no Basket: Oshaberi Shiyou ka,OVA,1,Production I.G,2017,4.0
1938,Detective Conan Movie 11: Jolly Roger in the Deep Azure,Meitantei Conan Movie 11: Konpeki no Jolly Roger,Movie,1,TMS Entertainment,2007,4.0
7469,Pokemon XY & Z,Pokemon the Series: XYZ,TV Series,47,OLM,2015,4.0
125,Vandread: The Second Stage,No alternative title found,TV Series,13,GONZO,2001,4.0
7735,B: The Beginning,No alternative title found,Web,12,Production I.G,2018,4.0
2562,City Hunter '91,No alternative title found,TV Series,13,Sunrise,1991,4.0
7981,Tales of Zestiria: The X,No alternative title found,TV Series,12,ufotable,2016,4.0
8059,My Hero Academia: Jump Festa 2016 Special,Boku no Hero Academia: Jump Festa 2016 Special,Other,1,Bones,2016,4.0
3159,Nodame Cantabile OVA,No alternative title found,OVA,1,J.C. Staff,2009,4.0
165,Cardcaptor Sakura,No alternative title found,TV Series,70,MADHOUSE,1998,4.0
2128,Tentai Senshi Sunred,Astro Fighter Sunred,TV Series,26,AIC A.S.T.A.,2008,4.0
987,GaoGaiGar FINAL Grand Glorious Gathering,No alternative title found,TV Series,12,Sunrise,2005,4.0
8240,Is the Order a Rabbit?? ~Dear My Sister~,Gochuumon wa Usagi Desu ka?? ~Dear My Sister~,Movie,1,production doA,2017,4.0
7183,The New Prince of Tennis Specials,No alternative title found,DVD Special,7,Production I.G,2012,4.0
9136,Our love has always been 10 centimeters apart.,Itsudatte Bokura no Koi wa 10 Centi Datta.,TV Series,6,Lay-duce,2017,4.0
4379,Towa no Quon 1: Utakata no Kaben,No alternative title found,Movie,1,Bones,2011,4.0
5814,Free! - Iwatobi Swim Club Specials,No alternative title found,DVD Special,3,Kyoto Animation,2013,4.0
4933,Persona 4 The Animation: No One is Alone,No alternative title found,DVD Special,1,AIC A.S.T.A.,2012,4.0
1089,Ah! My Goddess: Flights of Fancy,No alternative title found,TV Series,22,AIC,2006,4.0
1220,Looking Up At the Half-Moon,Hanbun no Tsuki ga Noboru Sora,TV Series,6,Group TAC,2006,4.0
7609,GANTZ:O,No alternative title found,Movie,1,Digital Frontier,2016,4.0
2382,Valkyria Chronicles,Senjou no Valkyria: Gallian Chronicles,TV Series,26,A-1 Pictures,2009,4.0
1064,Magical Girl Lyrical Nanoha StrikerS,No alternative title found,TV Series,26,Seven Arcs,2007,4.0
849,Maria-sama ga Miteru ~Haru~,Maria Watches Over Us ~Printemps~,TV Series,13,Studio Deen,2004,4.0
9005,Mobile Suit Gundam: Thunderbolt - Bandit Flower,Kidou Senshi Gundam: Thunderbolt - Bandit Flower,Movie,1,Sunrise,2017,4.0
1086,My Bride is a Mermaid,Seto no Hanayome,TV Series,26,AIC,2007,4.0
9115,Recovery of an MMO Junkie Special,Netojuu no Susume Special,DVD Special,1,Signal.MD,2017,4.0
2131,Hell Girl: Three Vessels,Jigoku Shoujo Mitsuganae,TV Series,26,Studio Deen,2008,4.0
1526,Moyashimon,Tales of Agriculture,TV Series,11,Shirogumi Inc.,2007,4.0
8190,High School DxD Hero,No alternative title found,TV Series,12,Passione,2018,4.0
3015,Darker than Black: Sakura no Hana no Mankai no Shita,Darker than Black: Beneath the Fully Bloomed Cherry Blossoms,DVD Special,1,Bones,2008,4.0
9210,Kuroko's Basketball 3: NG-shuu,Kuroko no Basket 3: NG-shuu,DVD Special,9,No studio found,2015,4.0
5562,Tonari no Seki-kun,Tonari no Seki-kun: The Master of Killing Time,TV Series,21,Shin-Ei Animation,2014,4.0
1101,Yamato Nadeshiko Shichi Henge,Wallflower,TV Series,25,Nippon Animation,2006,4.0
7255,Ajin Movie 2: Shoutotsu,No alternative title found,Movie,1,Polygon Pictures,2016,4.0
5016,K,K Project,TV Series,13,GoHands,2012,4.0
879,Urusei Yatsura Movie 2: Beautiful Dreamer,No alternative title found,Movie,1,Studio Pierrot,1984,4.0
5661,Chuunibyou Demo Koi ga Shitai! Kirameki no... Slapstick Noel,"Love, Chunibyo & Other Delusions!: Glimmering... Explosive Festival (Slapstick Noel)",DVD Special,1,Kyoto Animation,2013,4.0
4527,Towa no Quon 2: Konton no Ranbu,No alternative title found,Movie,1,Bones,2011,4.0
1276,Kaleido Star: Legend of Phoenix ~Layla Hamilton Story~,No alternative title found,OVA,1,GONZO,2005,4.0
8716,Aikatsu Stars!: Hoshi no Tsubasa,No alternative title found,TV Series,50,BN Pictures,2017,4.0
4571,Inu x Boku SS,Inu x Boku Secret Service,TV Series,12,David Production,2012,4.0
1929,Macross Plus Movie Edition,No alternative title found,Movie,1,Triangle Staff,1995,4.0
7925,ACCA: 13-Territory Inspection Dept.,ACCA: 13-ku Kansatsu-ka,TV Series,12,MADHOUSE,2017,4.0
964,Honey and Clover,Hachimitsu to Clover,TV Series,24,J.C. Staff,2005,4.0
6441,Imawa no Kuni no Alice,Alice in Borderland,OVA,3,SILVER LINK,2014,4.0
6471,Blood Blockade Battlefront,Kekkai Sensen,TV Series,12,Bones,2015,4.0
8717,Osomatsu-san 2nd Season,Mr. Osomatsu 2nd Season,TV Series,25,Studio Pierrot,2017,4.0
6206,Love Stage!! OVA,No alternative title found,OVA,1,J.C. Staff,2014,4.0
6881,Angel Beats! Hell's Kitchen,No alternative title found,DVD Special,1,P.A. Works,2015,4.0
193,Gunbuster,No alternative title found,OVA,6,Gainax,1988,4.0
8646,Princess Principal,No alternative title found,TV Series,12,Actas,2017,4.0
6387,Tonari no Seki-kun Specials,Tonari no Seki-kun: The Master of Killing Time Specials,DVD Special,2,Shin-Ei Animation,2014,4.0
4752,The Ambition of Oda Nobuna,Oda Nobuna no Yabou,TV Series,12,MADHOUSE,2012,4.0
2151,Michiko & Hatchin,Michiko to Hatchin,TV Series,22,Manglobe,2008,4.0
8101,Tales of Zestiria: The X (2017),No alternative title found,TV Series,13,ufotable,2017,4.0
5681,Gundam Build Fighters,No alternative title found,TV Series,25,Sunrise,2013,4.0
4315,Boku wa Tomodachi ga Sukunai,Haganai: I Don't Have Many Friends,TV Series,12,AIC Build,2011,4.0
8180,The Royal Tutor,Oushitsu Kyoushi Heine,TV Series,12,Bridge,2017,4.0
9212,Tokyo Ghoul:re,No alternative title found,TV Series,12,Studio Pierrot,2018,4.0
10128,Tokyo Ghoul:re 2nd Season,No alternative title found,TV Series,3,Studio Pierrot,2018,4.0
253,Macross Zero,No alternative title found,OVA,5,Satelight,2002,4.0
4563,High School DxD,No alternative title found,TV Series,12,TNK,2012,4.0
9479,Hinomaru Sumo,Hinomaru-Zumou,TV Series,4,GONZO,2018,4.0
8107,Knights & Magic,No alternative title found,TV Series,13,8-Bit,2017,4.0
8951,Yowamushi Pedal: Glory Line,No alternative title found,TV Series,25,TMS Entertainment,2018,4.0
2400,Higurashi no Naku Koro ni Rei,When They Cry: Rei,OVA,5,Studio Deen,2009,4.0
7994,Hitorijime My Hero,No alternative title found,TV Series,12,Encourage Films,2017,4.0
2240,Mobile Suit Gundam: Char's Counterattack,Kidou Senshi Gundam: Gyakushuu no Char,Movie,1,Sunrise,1988,4.0
4920,Expelled From Paradise,No alternative title found,Movie,1,Graphinica,2014,4.0
8578,After the Rain,Koi wa Ameagari no You ni,TV Series,12,Wit Studio,2018,4.0
155,Memories,No alternative title found,OVA,3,MADHOUSE,1995,4.0
4832,Sayonara Zetsubou Sensei Blu-ray Box Special,No alternative title found,OVA,1,Shaft,2012,4.0
2358,Dragon Ball Z Kai,Dragon Ball Kai,TV Series,97,Toei Animation,2009,4.0
2553,Initial D Battle Stage 2,No alternative title found,OVA,1,Frontline,2007,4.0
3336,Heaven's Lost Property: Project Pink,Sora no Otoshimono OVA,OVA,1,AIC A.S.T.A.,2010,4.0
3094,Highschool of the Dead,Gakuen Mokushiroku: High School of the Dead,TV Series,12,MADHOUSE,2010,4.0
8818,Bakusou Kyoudai Let's & Go Special,No alternative title found,Other,1,XEBEC,1996,4.0
4459,Toradora! Special,Toradora!: Bentou no Gokui,Other,1,J.C. Staff,2011,4.0
4457,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,No alternative title found,TV Special Series,1,Shaft,2008,4.0
1205,Mind Game,No alternative title found,Movie,1,Studio 4°C,2004,4.0
83,Wolf's Rain,No alternative title found,TV Series,26,Bones,2003,4.0
1113,Over Drive,No alternative title found,TV Series,26,XEBEC,2007,4.0
8486,Youkai Watch Movie 4: Shadowside - Oni-ou no Fukkatsu,No alternative title found,Movie,1,OLM,2017,4.0
22,Naruto,No alternative title found,TV Series,220,Studio Pierrot,2002,4.0
7723,The Morose Mononokean,Fukigen na Mononokean,TV Series,13,Pierrot Plus,2016,4.0
5091,Shinryaku! Ika Musume OVA,Squid Girl OVA,OVA,3,diomedea,2012,4.0
1825,Chi's Sweet Home,Chi's Sweet Home - Chi's New Address,TV Series,104,MADHOUSE,2008,4.0
861,InuYasha The Movie 3: Swords of an Honorable Ruler,No alternative title found,Movie,1,Sunrise,2003,4.0
269,Full Moon wo Sagashite,No alternative title found,TV Series,52,Studio Deen,2002,4.0
532,New Kimagure Orange Road: Summer's Beginning,No alternative title found,Movie,1,Studio Pierrot,1996,4.0
6185,Harlock: Space Pirate,Space Pirate Captain Harlock,Movie,1,Toei Animation,2013,4.0
6814,Kabaneri of the Iron Fortress,Koutetsujou no Kabaneri,TV Series,12,Wit Studio,2016,4.0
6720,Nisekoi:,No alternative title found,TV Series,12,Shaft,2015,4.0
4191,Naruto Shippuden Movie 5: Blood Prison,No alternative title found,Movie,1,Studio Pierrot,2011,4.0
5825,"Gargantia on the Verdurous Planet: Meguru Kouro, Haruka","Suisei no Gargantia: Meguru Kouro, Haruka",OVA,2,Production I.G,2014,4.0
3948,Fullmetal Alchemist: The Sacred Star of Milos,Hagane no Renkinjutsushi: Milos no Sei-Naru Hoshi,Movie,1,Bones,2011,4.0
126,Macross Plus,No alternative title found,OVA,4,Triangle Staff,1994,4.0
2993,Tales of Symphonia: Tethe'alla-hen,No alternative title found,OVA,4,ufotable,2010,4.0
8114,Orange -Mirai-,Orange -Future-,Movie,1,TMS Entertainment,2016,4.0
1949,Detective Conan OVA 4: Conan and Kid and Crystal Mother,Meitantei Conan OVA 4: Conan to Kid to Crystal Mother,OVA,1,TMS Entertainment,2004,4.0
7138,Tokyo Ghoul: Jack,No alternative title found,OVA,1,Studio Pierrot,2015,4.0
10329,Run with the Wind,Kaze ga Tsuyoku Fuiteiru,TV Series,4,Production I.G,2018,4.0
2634,Bleach Movie 3: Fade to Black,No alternative title found,Movie,1,Studio Pierrot,2008,4.0
3356,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,No alternative title found,OVA,1,TMS Entertainment,2010,4.0
5743,D-Frag!,No alternative title found,TV Series,12,Brain's Base,2014,4.0
5614,My Teen Romantic Comedy SNAFU OVA,Yahari Ore no Seishun Love Come wa Machigatteiru. OVA,OVA,1,Brain's Base,2013,4.0
531,Kimagure Orange Road: I Want to Return to That Day,No alternative title found,Movie,1,Studio Pierrot,1988,4.0
2967,Giant Killing,No alternative title found,TV Series,26,Studio Deen,2010,4.0
4551,Blood Lad,No alternative title found,TV Series,10,Brain's Base,2013,4.0
5883,Isshuukan Friends.,One Week Friends.,TV Series,12,Brain's Base,2014,4.0
5561,The Fruit of Grisaia,Grisaia no Kajitsu,TV Series,13,8-Bit,2014,4.0
3645,My Bride is a Mermaid OVA Special,Seto no Hanayome OVA Special,DVD Special,2,AIC,2008,4.0
7638,Koyomimonogatari,No alternative title found,Web,12,Shaft,2016,4.0
1219,One Piece Movie 6: Baron Omatsuri and the Secret Island,No alternative title found,Movie,1,Toei Animation,2005,4.0
10,Prince of Tennis,No alternative title found,TV Series,178,Production I.G,2001,4.0
2052,Hidamari Sketch Specials,No alternative title found,TV Special Series,2,Shaft,2007,4.0
1871,Itazura na Kiss,ItaKiss,TV Series,25,TMS Entertainment,2008,4.0
8976,Karakai Jouzu no Takagi-san,Teasing Master Takagi-san,TV Series,12,Shin-Ei Animation,2018,4.0
4893,Horizon in the Middle of Nowhere II,Kyoukai Senjou no Horizon II,TV Series,13,Sunrise,2012,4.0
3620,Angel Beats! Another Epilogue,No alternative title found,DVD Special,1,P.A. Works,2010,4.0
2333,Crest of the Stars Movie,Seikai no Monshou Movie,Movie,1,Sunrise,2000,4.0
3051,Honey and Clover Specials,Hachimitsu to Clover Specials,DVD Special,2,J.C. Staff,2005,4.0
7863,Kishibe Rohan wa Ugokanai,Thus Spoke Kishibe Rohan,OVA,1,David Production,2017,4.0
8548,Kakegurui,No alternative title found,TV Series,12,Mappa,2017,4.0
5598,Hakuouki Shinsengumi Kitan OVA,No alternative title found,OVA,2,Studio Deen,2011,4.0
9214,Rokuhoudou Yotsuiro Biyori,Yotsuiro Biyori,TV Series,12,Zexcs,2018,4.0
5122,Minami-ke Omatase,No alternative title found,OVA,1,feel.,2012,4.0
3851,Linkin Park: Breaking the Habit,Breaking the Habit,Music Video,1,Studio 4°C,2004,4.0
5346,Acchi Kocchi: Place=Princess,Place to Place: Place=Princess,DVD Special,1,AIC,2012,4.0
4514,Prince of Tennis: Eikoku-shiki Teikyuu Shiro Kessen!,No alternative title found,Movie,1,Production I.G,2011,4.0
4202,Mayo Chiki!,No alternative title found,TV Series,13,feel.,2011,4.0
3688,Tales of Symphonia: Sekai Tougou-hen,No alternative title found,OVA,3,ufotable,2011,4.0
8922,Encouragement of Climb 3,Yama no Susume 3,TV Series,13,8-Bit,2018,4.0
3354,Detective Conan Magic File 2: Kudo Shinichi: The Case of the Mysterious Wall and the Black Lab,No alternative title found,OVA,1,TMS Entertainment,2008,4.0
5095,Btooom!,No alternative title found,TV Series,12,MADHOUSE,2012,4.0
8599,Kino's Journey -the Beautiful World- the Animated Series,Kino no Tabi: The Beautiful World - the Animated Series,TV Series,12,Lerche,2017,4.0
7957,Noblesse: Pamyeol-ui Sijak,Noblesse: The Beginning of Destruction,OVA,1,No studio found,2015,4.0
4850,Fuse Teppou Musume no Torimonochou,Fuse: Memoirs of the Hunter Girl,Movie,1,TMS Entertainment,2012,4.0
8340,Blend S,No alternative title found,TV Series,12,A-1 Pictures,2017,4.0
1298,Shonan Junai Gumi,No alternative title found,OVA,5,J.C. Staff,1994,4.0
2138,Ga-Rei -Zero-,No alternative title found,TV Series,12,asread,2008,4.0
5568,Free! - Iwatobi Swim Club,No alternative title found,TV Series,12,Kyoto Animation,2013,4.0
3187,Fullmetal Alchemist: Brotherhood: 4-Koma Theater,No alternative title found,DVD Special,16,Bones,2009,4.0
6540,Ace of the Diamond OVA,Diamond no Ace OVA,OVA,3,MADHOUSE,2014,4.0
1811,On Your Mark,No alternative title found,Music Video,1,Studio Ghibli,1995,4.0
3024,"Black Butler: His Butler, Performer","Kuroshitsuji: Sono Shitsuji, Kougyou",DVD Special,1,A-1 Pictures,2009,4.0
2766,Legend of the Condor Hero II,Shen Diao Xia Lu II: Xiang Yang Feng Yun,TV Series,26,Jade Animation,2004,4.0
6603,Dragon Ball Z Movie 15: Resurrection 'F',Dragon Ball Z: Fukkatsu no F,Movie,1,Toei Animation,2015,4.0
5859,Engaged to the Unidentified,Mikakunin de Shinkoukei,TV Series,12,Doga Kobo,2014,4.0
2352,Melancholy of Haruhi-chan Suzumiya,Suzumiya Haruhi-chan no Yuutsu,Web,25,Kyoto Animation,2009,4.0
6449,Date a Live Movie: Mayuri Judgement,No alternative title found,Movie,1,Production IMS,2015,4.0
3193,Chi's Sweet Home OVA,No alternative title found,OVA,1,MADHOUSE,2010,4.0
5745,Space Dandy,No alternative title found,TV Series,13,Bones,2014,4.0
1144,Kaze no Stigma,No alternative title found,TV Series,24,GONZO,2007,4.0
7359,Flying Witch,No alternative title found,TV Series,12,J.C. Staff,2016,4.0
1774,Freedom,No alternative title found,OVA,7,Sunrise,2006,4.0
7778,Scum's Wish,Kuzu no Honkai,TV Series,12,Lerche,2017,4.0
8960,How to Keep a Mummy,Miira no Kaikata,TV Series,12,8-Bit,2018,4.0
5189,Traveling Daru,Tabisuru Nuigurumi: Traveling &quot;Daru&quot;,OVA,1,CoMix Wave Inc.,2012,4.0
8432,Yoake Tsugeru Lu no Uta,Lu Over the Wall,Movie,1,Science SARU,2017,4.0
4515,Prince of Tennis: Another Story II ~Ano Toki no Bokura,No alternative title found,OVA,4,No studio found,2011,4.0
3126,Welcome to THE SPACE SHOW,Uchuu Show e Youkoso,Movie,1,A-1 Pictures,2010,4.0
5682,Hozuki's Coolheadedness,Hozuki no Reitetsu,TV Series,13,Wit Studio,2014,4.0
5961,Non Non Biyori OVA,Non Non Biyori: Okinawa e Ikukoto ni Natta,OVA,1,SILVER LINK,2014,4.0
9201,Tada Never Falls in Love,Tada-kun wa Koi wo Shinai,TV Series,13,Doga Kobo,2018,4.0
7841,Aggressive Retsuko,Aggretsuko,TV Series,100,Fanworks,2016,4.0
44,Serial Experiments Lain,No alternative title found,TV Series,13,Triangle Staff,1998,4.0
3310,Kateikyoushi Hitman Reborn! Special,Reborn! Special,Web,1,Artland,2010,4.0
4709,Tiger & Bunny the Movie: The Beginning,No alternative title found,Movie,1,Sunrise,2012,4.0
2987,Hottarake no Shima: Haruka to Mahou no Kagami,Oblivion Island: Haruka and the Magic Mirror,Movie,1,Production I.G,2009,4.0
4279,Humanity Has Declined,Jinrui wa Suitai Shimashita,TV Series,12,AIC A.S.T.A.,2012,4.0
2269,Slayers Evolution-R,The Slayers Evolution-R,TV Series,13,J.C. Staff,2009,4.0
3343,Hakuouki Hekketsuroku,Hakuoki: Record of the Jade Blood,TV Series,10,Studio Deen,2010,4.0
1487,Les Miserables: Shoujo Cosette,No alternative title found,TV Series,52,Nippon Animation,2007,4.0
1741,Ah! My Goddess: Fighting Wings,No alternative title found,TV Special Series,2,AIC,2007,4.0
8318,Re:Creators,No alternative title found,TV Series,22,TROYCA,2017,4.0
5578,Hal,No alternative title found,Movie,1,Wit Studio,2013,4.0
930,Emma: A Victorian Romance,No alternative title found,TV Series,12,Studio Pierrot,2005,4.0
26,Ranma 1/2,No alternative title found,TV Series,161,Studio Deen,1989,4.0
3569,Ranma 1/2 Super,No alternative title found,OVA,3,Studio Deen,1995,4.0
1992,Daicon III and IV,No alternative title found,Other,2,No studio found,1981,4.0
727,You're Under Arrest! Second Season,No alternative title found,TV Series,26,Studio Deen,2001,4.0
7260,Tales of Zestiria: The X - Age of Chaos,Tales of Zestiria: The X - Saiyaku no Jidai,TV Special Series,1,ufotable,2016,4.0
7450,Charlotte Special,No alternative title found,DVD Special,1,P.A. Works,2016,4.0
4691,Hellsing: The Dawn,No alternative title found,DVD Special,3,Graphinica,2011,4.0
7837,Planetarian,Planetarian: Chiisana Hoshi no Yume,Web,5,David Production,2016,4.0
2237,Kappa no Coo to Natsuyasumi,Summer Days with Coo,Movie,1,Shin-Ei Animation,2007,4.0
6415,Tales of Zestiria: Dawn of the Shepherd,Tales of Zestiria: Doushi no Yoake,TV Special Series,1,ufotable,2014,4.0
1096,Romeo x Juliet,No alternative title found,TV Series,24,GONZO,2007,4.0
5833,Minami-ke Natsuyasumi,No alternative title found,OVA,1,feel.,2013,4.0
452,Arcadia of My Youth,Waga Seishun no Arcadia,Movie,1,Toei Animation,1982,4.0
3568,Ranma 1/2 Special,No alternative title found,OVA,2,No studio found,1994,4.0
1369,Hungry Heart - Wild Striker,Wild Striker,TV Series,52,Nippon Animation,2002,4.0
3206,Bungaku Shoujo,No alternative title found,Movie,1,Production I.G,2010,4.0
1154,Bokurano,No alternative title found,TV Series,24,GONZO,2007,4.0
3419,Deadman Wonderland,No alternative title found,TV Series,12,Manglobe,2011,4.0
4634,Acchi Kocchi,Place to Place,TV Series,12,AIC,2012,4.0
2085,Bleach Movie 2: The DiamondDust Rebellion,No alternative title found,Movie,1,Studio Pierrot,2007,4.0
8416,Mahoujin Guru Guru (2017),Magical Circle Guru Guru,TV Series,24,Production I.G,2017,4.0
7888,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,No alternative title found,OVA,8,Shaft,2016,4.0
4840,Tsuritama,No alternative title found,TV Series,12,A-1 Pictures,2012,4.0
6368,Nisekoi OVA,No alternative title found,OVA,3,Shaft,2014,4.0
1073,Shounen Onmyouji,No alternative title found,TV Series,26,Studio Deen,2006,4.0
8210,PriPara Movie: Minna de Kagayake! Kirarin☆Star Live!,No alternative title found,Movie,1,Tatsunoko Production,2017,4.0
5184,AKB0048: Next Stage,No alternative title found,TV Series,13,Satelight,2013,4.0
4441,Ano Natsu de Matteru,Waiting in the Summer,TV Series,12,J.C. Staff,2012,4.0
835,Samurai 7,No alternative title found,TV Series,26,GONZO,2004,4.0
2187,Saint Seiya: The Hades Chapter - Elysion,Saint Seiya: Meiou Hades Elysion-hen,OVA,6,Toei Animation,2008,4.0
1902,Daughter of Twenty Faces,No alternative title found,TV Series,22,Bones,2008,4.0
3399,Fist of the North Star: Legend of Raoh: Fierce Fight,Shin Kyuuseishu Densetsu Hokuto no Ken Raou-den Gekitou no Shou,Movie,1,TMS Entertainment,2007,4.0
7022,Black Jack (2001),No alternative title found,Web,12,No studio found,2001,4.0
1344,Galaxy Express 999 Movie,No alternative title found,Movie,1,Toei Animation,1979,4.0
3156,Kaleido Star: New Wings ~Extra Stage~,Kaleido Star: The Amazing Princess Without a Smile,OVA,1,GONZO,2004,4.0
8237,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou Part 3 - Yakusoku,Yuuki Yuuna is a Hero: The Washio Sumi Chapter - Part 3,Movie,1,Studio Gokumi,2017,4.0
5979,Sword Art Online II,No alternative title found,TV Series,24,A-1 Pictures,2014,4.0
2304,One Piece: Romance Dawn Story,Romance Dawn Story,TV Special Series,1,Toei Animation,2008,4.0
7802,Flip Flappers,No alternative title found,TV Series,13,Studio 3Hz,2016,4.0
8316,New Game! Special,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",DVD Special,1,Doga Kobo,2017,4.0
9209,Kuroko's Basketball 2: NG-shuu,Kuroko no Basket 2: NG-shuu,DVD Special,9,Production I.G,2014,4.0
12,"Now and Then, Here and There","Ima, Soko ni Iru Boku",TV Series,13,AIC,1999,4.0
4636,Carnival Phantasm: EX Season,No alternative title found,OVA,1,Lerche,2011,4.0
5760,Dareka no Manazashi,No alternative title found,Movie,1,CoMix Wave Inc.,2013,4.0
3292,Motto To Love Ru,No alternative title found,TV Series,12,XEBEC,2010,4.0
7997,Thunderbolt Fantasy,Thunderbolt Fantasy: Touri-ken Yuuki,TV Series,13,No studio found,2016,4.0
599,Mobile Suit Gundam,Gundam,TV Series,43,Sunrise,1979,4.0
1054,Kekkaishi,No alternative title found,TV Series,52,Sunrise,2006,4.0
6338,Attack on Titan Movie 2: Jiyuu no Tsubasa,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,Movie,1,Wit Studio,2015,4.0
450,Mobile Suit Gundam 0080: War in the Pocket,Gundam 0080: War in the Pocket,OVA,6,Sunrise,1989,4.0
8071,Restaurant to Another World,Isekai Shokudou,TV Series,12,SILVER LINK,2017,4.0
1215,One Piece Movie 5: The Curse of the Sacred Sword,No alternative title found,Movie,1,Toei Animation,2004,4.0
7922,Fairy Tail 2 OVA,No alternative title found,OVA,3,A-1 Pictures,2016,4.0
1953,Detective Conan OVA 6: Follow the Vanished Diamond! Conan and Heiji vs Kid!,Meitantei Conan OVA 6: Kieta Daiya wo Oe! Conan and Heiji vs Kid!,OVA,1,TMS Entertainment,2006,4.0
3658,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,No alternative title found,TV Special Series,1,Shaft,2008,4.0
9668,How NOT to Summon a Demon Lord,Isekai Maou to Shoukan Shoujo Dorei Majutsu,TV Series,12,Ajia-do,2018,4.0
3053,Fullmetal Alchemist: Premium Collection,No alternative title found,OVA,3,Bones,2006,4.0
465,Chrono Crusade,Chrno Crusade,TV Series,24,GONZO,2003,4.0
887,Detective Academy Q,Tantei Gakuen Q,TV Series,45,Studio Pierrot,2003,4.0
3348,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,Gundam 00 The Movie: A Wakening of the Trailblazer,Movie,1,Sunrise,2010,4.0
3181,Aria the Natural Special,No alternative title found,DVD Special,1,Hal Film Maker,2006,4.0
2694,Heaven's Lost Property,Sora no Otoshimono,TV Series,13,AIC A.S.T.A.,2009,4.0
1424,Bleach Movie 1: Memories of Nobody,No alternative title found,Movie,1,Studio Pierrot,2006,4.0
7380,Kantai Collection: Kan Colle Movie,No alternative title found,Movie,1,diomedea,2016,4.0
9434,Huyao Xiao Hongniang 2,No alternative title found,Web,41,Haoliners Animation League,2017,4.0
9346,Doupo Cangqiong Specials,No alternative title found,TV Special Series,2,No studio found,2017,4.0
3087,"You're Being Summoned, Azazel OVA","Yondemasuyo, Azazel-san OVA",OVA,4,Production I.G,2010,4.0
3074,Nodame Cantabile: Special Lesson,No alternative title found,DVD Special,1,J.C. Staff,2007,4.0
7499,Fate/Kaleid Liner Prisma Illya 3rei!!,No alternative title found,TV Series,12,SILVER LINK,2016,4.0
4471,Accel World,No alternative title found,TV Series,24,Sunrise,2012,3.9
7545,Kiznaiver,No alternative title found,TV Series,12,Studio Trigger,2016,3.9
5980,Tonari no Seki-kun OVA,Tonari no Seki-kun: The Master of Killing Time OVA,OVA,1,Shin-Ei Animation,2014,3.9
936,Tsubasa Chronicle,No alternative title found,TV Series,26,BEE TRAIN,2005,3.9
